ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesTerritoryKey,SalesOrderNumber,SalesAmount,OrderDate
479,20220718,20220730,20220725,28715,9,SO62395,8.99,2022-07-18
477,20220718,20220730,20220725,28715,9,SO62395,4.99,2022-07-18
217,20220718,20220730,20220725,28715,9,SO62395,34.99,2022-07-18
217,20220719,20220731,20220726,11215,6,SO62396,34.99,2022-07-19
539,20220719,20220731,20220726,15239,9,SO62397,24.99,2022-07-19
529,20220719,20220731,20220726,15239,9,SO62397,3.99,2022-07-19
214,20220719,20220731,20220726,15239,9,SO62397,34.99,2022-07-19
529,20220719,20220731,20220726,14278,9,SO62398,3.99,2022-07-19
539,20220719,20220731,20220726,14278,9,SO62398,24.99,2022-07-19
473,20220719,20220731,20220726,14278,9,SO62398,63.50,2022-07-19
214,20220719,20220731,20220726,14278,9,SO62398,34.99,2022-07-19
536,20220719,20220731,20220726,17235,9,SO62399,29.99,2022-07-19
538,20220719,20220731,20220726,19619,9,SO62400,21.49,2022-07-19
480,20220719,20220731,20220726,19619,9,SO62400,2.29,2022-07-19
485,20220719,20220731,20220726,18298,9,SO62401,21.98,2022-07-19
529,20220719,20220731,20220726,26035,9,SO62402,3.99,2022-07-19
538,20220719,20220731,20220726,26035,9,SO62402,21.49,2022-07-19
472,20220719,20220731,20220726,26035,9,SO62402,63.50,2022-07-19
538,20220719,20220731,20220726,19962,9,SO62403,21.49,2022-07-19
225,20220719,20220731,20220726,19962,9,SO62403,8.99,2022-07-19
530,20220719,20220731,20220726,23569,9,SO62404,4.99,2022-07-19
222,20220719,20220731,20220726,23569,9,SO62404,34.99,2022-07-19
480,20220719,20220731,20220726,12372,9,SO62405,2.29,2022-07-19
592,20220719,20220731,20220726,15055,8,SO62406,564.99,2022-07-19
222,20220719,20220731,20220726,15055,8,SO62406,34.99,2022-07-19
582,20220719,20220731,20220726,17898,8,SO62407,1700.99,2022-07-19
539,20220719,20220731,20220726,17898,8,SO62407,24.99,2022-07-19
529,20220719,20220731,20220726,17898,8,SO62407,3.99,2022-07-19
214,20220719,20220731,20220726,17898,8,SO62407,34.99,2022-07-19
357,20220719,20220731,20220726,15692,10,SO62408,2319.99,2022-07-19
537,20220719,20220731,20220726,15692,10,SO62408,35.00,2022-07-19
528,20220719,20220731,20220726,15692,10,SO62408,4.99,2022-07-19
222,20220719,20220731,20220726,15692,10,SO62408,34.99,2022-07-19
361,20220719,20220731,20220726,15101,8,SO62409,2294.99,2022-07-19
537,20220719,20220731,20220726,15101,8,SO62409,35.00,2022-07-19
528,20220719,20220731,20220726,15101,8,SO62409,4.99,2022-07-19
484,20220719,20220731,20220726,15101,8,SO62409,7.95,2022-07-19
355,20220719,20220731,20220726,15106,10,SO62410,2319.99,2022-07-19
478,20220719,20220731,20220726,15106,10,SO62410,9.99,2022-07-19
477,20220719,20220731,20220726,15106,10,SO62410,4.99,2022-07-19
217,20220719,20220731,20220726,15106,10,SO62410,34.99,2022-07-19
355,20220719,20220731,20220726,15710,7,SO62411,2319.99,2022-07-19
529,20220719,20220731,20220726,11276,6,SO62412,3.99,2022-07-19
480,20220719,20220731,20220726,11276,6,SO62412,2.29,2022-07-19
484,20220719,20220731,20220726,11276,6,SO62412,7.95,2022-07-19
530,20220719,20220731,20220726,11078,6,SO62413,4.99,2022-07-19
480,20220719,20220731,20220726,11078,6,SO62413,2.29,2022-07-19
541,20220719,20220731,20220726,26675,4,SO62414,28.99,2022-07-19
530,20220719,20220731,20220726,26675,4,SO62414,4.99,2022-07-19
214,20220719,20220731,20220726,26675,4,SO62414,34.99,2022-07-19
541,20220719,20220731,20220726,26707,4,SO62415,28.99,2022-07-19
530,20220719,20220731,20220726,26707,4,SO62415,4.99,2022-07-19
535,20220719,20220731,20220726,25416,4,SO62416,24.99,2022-07-19
528,20220719,20220731,20220726,25416,4,SO62416,4.99,2022-07-19
480,20220719,20220731,20220726,25416,4,SO62416,2.29,2022-07-19
484,20220719,20220731,20220726,25416,4,SO62416,7.95,2022-07-19
478,20220719,20220731,20220726,21686,4,SO62417,9.99,2022-07-19
478,20220719,20220731,20220726,21770,1,SO62418,9.99,2022-07-19
477,20220719,20220731,20220726,21770,1,SO62418,4.99,2022-07-19
482,20220719,20220731,20220726,21770,1,SO62418,8.99,2022-07-19
478,20220719,20220731,20220726,20780,1,SO62419,9.99,2022-07-19
477,20220719,20220731,20220726,18323,1,SO62420,4.99,2022-07-19
217,20220719,20220731,20220726,18323,1,SO62420,34.99,2022-07-19
225,20220719,20220731,20220726,28992,6,SO62421,8.99,2022-07-19
476,20220719,20220731,20220726,28992,6,SO62421,69.99,2022-07-19
477,20220719,20220731,20220726,18074,1,SO62422,4.99,2022-07-19
490,20220719,20220731,20220726,18074,1,SO62422,53.99,2022-07-19
528,20220719,20220731,20220726,16063,4,SO62423,4.99,2022-07-19
528,20220719,20220731,20220726,15772,4,SO62424,4.99,2022-07-19
217,20220719,20220731,20220726,15772,4,SO62424,34.99,2022-07-19
485,20220719,20220731,20220726,14028,1,SO62425,21.98,2022-07-19
478,20220719,20220731,20220726,14028,1,SO62425,9.99,2022-07-19
477,20220719,20220731,20220726,14028,1,SO62425,4.99,2022-07-19
487,20220719,20220731,20220726,14028,1,SO62425,54.99,2022-07-19
528,20220719,20220731,20220726,14954,7,SO62426,4.99,2022-07-19
485,20220719,20220731,20220726,14954,7,SO62426,21.98,2022-07-19
222,20220719,20220731,20220726,14954,7,SO62426,34.99,2022-07-19
225,20220719,20220731,20220726,14954,7,SO62426,8.99,2022-07-19
485,20220719,20220731,20220726,17208,8,SO62427,21.98,2022-07-19
477,20220719,20220731,20220726,17208,8,SO62427,4.99,2022-07-19
478,20220719,20220731,20220726,17208,8,SO62427,9.99,2022-07-19
225,20220719,20220731,20220726,17208,8,SO62427,8.99,2022-07-19
485,20220719,20220731,20220726,15001,8,SO62428,21.98,2022-07-19
481,20220719,20220731,20220726,15001,8,SO62428,8.99,2022-07-19
535,20220719,20220731,20220726,17718,8,SO62429,24.99,2022-07-19
528,20220719,20220731,20220726,17718,8,SO62429,4.99,2022-07-19
480,20220719,20220731,20220726,17718,8,SO62429,2.29,2022-07-19
539,20220719,20220731,20220726,21841,10,SO62430,24.99,2022-07-19
472,20220719,20220731,20220726,24531,8,SO62431,63.50,2022-07-19
529,20220719,20220731,20220726,24531,8,SO62431,3.99,2022-07-19
529,20220719,20220731,20220726,25317,8,SO62432,3.99,2022-07-19
538,20220719,20220731,20220726,25317,8,SO62432,21.49,2022-07-19
471,20220719,20220731,20220726,25317,8,SO62432,63.50,2022-07-19
541,20220719,20220731,20220726,14542,10,SO62433,28.99,2022-07-19
530,20220719,20220731,20220726,14542,10,SO62433,4.99,2022-07-19
480,20220719,20220731,20220726,14542,10,SO62433,2.29,2022-07-19
538,20220719,20220731,20220726,24864,8,SO62434,21.49,2022-07-19
529,20220719,20220731,20220726,24864,8,SO62434,3.99,2022-07-19
480,20220719,20220731,20220726,24864,8,SO62434,2.29,2022-07-19
484,20220719,20220731,20220726,24864,8,SO62434,7.95,2022-07-19
483,20220719,20220731,20220726,24864,8,SO62434,120.00,2022-07-19
537,20220719,20220731,20220726,12430,6,SO62435,35.00,2022-07-19
528,20220719,20220731,20220726,12430,6,SO62435,4.99,2022-07-19
222,20220719,20220731,20220726,12430,6,SO62435,34.99,2022-07-19
528,20220719,20220731,20220726,12931,4,SO62436,4.99,2022-07-19
537,20220719,20220731,20220726,12931,4,SO62436,35.00,2022-07-19
485,20220719,20220731,20220726,12931,4,SO62436,21.98,2022-07-19
217,20220719,20220731,20220726,12931,4,SO62436,34.99,2022-07-19
237,20220719,20220731,20220726,12931,4,SO62436,49.99,2022-07-19
537,20220719,20220731,20220726,11922,6,SO62437,35.00,2022-07-19
528,20220719,20220731,20220726,11922,6,SO62437,4.99,2022-07-19
217,20220719,20220731,20220726,11922,6,SO62437,34.99,2022-07-19
488,20220719,20220731,20220726,11922,6,SO62437,53.99,2022-07-19
528,20220719,20220731,20220726,11874,4,SO62438,4.99,2022-07-19
537,20220719,20220731,20220726,11874,4,SO62438,35.00,2022-07-19
485,20220719,20220731,20220726,11874,4,SO62438,21.98,2022-07-19
480,20220719,20220731,20220726,11874,4,SO62438,2.29,2022-07-19
478,20220719,20220731,20220726,12714,8,SO62439,9.99,2022-07-19
477,20220719,20220731,20220726,12714,8,SO62439,4.99,2022-07-19
217,20220719,20220731,20220726,12714,8,SO62439,34.99,2022-07-19
537,20220719,20220731,20220726,12985,4,SO62440,35.00,2022-07-19
372,20220719,20220731,20220726,16732,1,SO62441,2443.35,2022-07-19
484,20220719,20220731,20220726,16732,1,SO62441,7.95,2022-07-19
594,20220719,20220731,20220726,15909,4,SO62442,564.99,2022-07-19
535,20220719,20220731,20220726,15909,4,SO62442,24.99,2022-07-19
528,20220719,20220731,20220726,15909,4,SO62442,4.99,2022-07-19
480,20220719,20220731,20220726,15909,4,SO62442,2.29,2022-07-19
353,20220719,20220731,20220726,14664,4,SO62443,2319.99,2022-07-19
485,20220719,20220731,20220726,14664,4,SO62443,21.98,2022-07-19
214,20220719,20220731,20220726,14664,4,SO62443,34.99,2022-07-19
465,20220719,20220731,20220726,14664,4,SO62443,24.49,2022-07-19
361,20220719,20220731,20220726,15889,6,SO62444,2294.99,2022-07-19
483,20220719,20220731,20220726,15889,6,SO62444,120.00,2022-07-19
353,20220719,20220731,20220726,12084,1,SO62445,2319.99,2022-07-19
485,20220719,20220731,20220726,12084,1,SO62445,21.98,2022-07-19
478,20220719,20220731,20220726,12084,1,SO62445,9.99,2022-07-19
477,20220719,20220731,20220726,12084,1,SO62445,4.99,2022-07-19
234,20220719,20220731,20220726,12084,1,SO62445,49.99,2022-07-19
361,20220719,20220731,20220726,14439,1,SO62446,2294.99,2022-07-19
478,20220719,20220731,20220726,14439,1,SO62446,9.99,2022-07-19
477,20220719,20220731,20220726,14439,1,SO62446,4.99,2022-07-19
480,20220719,20220731,20220726,14439,1,SO62446,2.29,2022-07-19
363,20220719,20220731,20220726,14440,4,SO62447,2294.99,2022-07-19
485,20220719,20220731,20220726,14440,4,SO62447,21.98,2022-07-19
478,20220719,20220731,20220726,14440,4,SO62447,9.99,2022-07-19
477,20220719,20220731,20220726,14440,4,SO62447,4.99,2022-07-19
217,20220719,20220731,20220726,14440,4,SO62447,34.99,2022-07-19
565,20220719,20220731,20220726,28494,8,SO62448,742.35,2022-07-19
225,20220719,20220731,20220726,28494,8,SO62448,8.99,2022-07-19
573,20220719,20220731,20220726,11337,10,SO62449,2384.07,2022-07-19
477,20220719,20220731,20220726,11337,10,SO62449,4.99,2022-07-19
479,20220719,20220731,20220726,11337,10,SO62449,8.99,2022-07-19
573,20220719,20220731,20220726,11341,10,SO62450,2384.07,2022-07-19
541,20220719,20220731,20220726,11341,10,SO62450,28.99,2022-07-19
530,20220719,20220731,20220726,11341,10,SO62450,4.99,2022-07-19
217,20220719,20220731,20220726,11341,10,SO62450,34.99,2022-07-19
577,20220719,20220731,20220726,11400,10,SO62451,1214.85,2022-07-19
225,20220719,20220731,20220726,11400,10,SO62451,8.99,2022-07-19
234,20220719,20220731,20220726,11400,10,SO62451,49.99,2022-07-19
577,20220719,20220731,20220726,25593,7,SO62452,1214.85,2022-07-19
231,20220719,20220731,20220726,25593,7,SO62452,49.99,2022-07-19
583,20220719,20220731,20220726,23434,9,SO62453,1700.99,2022-07-19
374,20220719,20220731,20220726,20606,9,SO62454,2443.35,2022-07-19
540,20220719,20220731,20220726,20606,9,SO62454,32.60,2022-07-19
378,20220719,20220731,20220726,20259,9,SO62455,2443.35,2022-07-19
484,20220719,20220731,20220726,20259,9,SO62455,7.95,2022-07-19
382,20220719,20220731,20220726,24506,9,SO62456,1120.49,2022-07-19
384,20220719,20220731,20220726,25138,9,SO62457,1120.49,2022-07-19
598,20220719,20220731,20220726,12251,9,SO62458,539.99,2022-07-19
478,20220719,20220731,20220726,12251,9,SO62458,9.99,2022-07-19
357,20220719,20220731,20220726,13644,9,SO62459,2319.99,2022-07-19
565,20220719,20220731,20220726,29174,1,SO62460,742.35,2022-07-19
479,20220719,20220731,20220726,29174,1,SO62460,8.99,2022-07-19
477,20220719,20220731,20220726,29174,1,SO62460,4.99,2022-07-19
573,20220719,20220731,20220726,25982,1,SO62461,2384.07,2022-07-19
217,20220719,20220731,20220726,25982,1,SO62461,34.99,2022-07-19
605,20220719,20220731,20220726,23242,1,SO62462,539.99,2022-07-19
479,20220719,20220731,20220726,23242,1,SO62462,8.99,2022-07-19
477,20220719,20220731,20220726,23242,1,SO62462,4.99,2022-07-19
606,20220719,20220731,20220726,23181,1,SO62463,539.99,2022-07-19
477,20220719,20220731,20220726,23181,1,SO62463,4.99,2022-07-19
479,20220719,20220731,20220726,23181,1,SO62463,8.99,2022-07-19
214,20220719,20220731,20220726,23181,1,SO62463,34.99,2022-07-19
384,20220719,20220731,20220726,20463,4,SO62464,1120.49,2022-07-19
539,20220719,20220731,20220726,20463,4,SO62464,24.99,2022-07-19
480,20220719,20220731,20220726,20463,4,SO62464,2.29,2022-07-19
604,20220719,20220731,20220726,11483,7,SO62465,539.99,2022-07-19
605,20220719,20220731,20220726,26962,10,SO62466,539.99,2022-07-19
479,20220719,20220731,20220726,26962,10,SO62466,8.99,2022-07-19
477,20220719,20220731,20220726,26962,10,SO62466,4.99,2022-07-19
605,20220719,20220731,20220726,11244,10,SO62467,539.99,2022-07-19
529,20220719,20220731,20220726,11244,10,SO62467,3.99,2022-07-19
538,20220719,20220731,20220726,11244,10,SO62467,21.49,2022-07-19
214,20220719,20220731,20220726,11244,10,SO62467,34.99,2022-07-19
225,20220719,20220731,20220726,11244,10,SO62467,8.99,2022-07-19
573,20220719,20220731,20220726,13585,10,SO62468,2384.07,2022-07-19
214,20220719,20220731,20220726,13585,10,SO62468,34.99,2022-07-19
585,20220719,20220731,20220726,14301,9,SO62469,742.35,2022-07-19
481,20220719,20220731,20220726,14301,9,SO62469,8.99,2022-07-19
584,20220719,20220731,20220726,28351,9,SO62470,539.99,2022-07-19
214,20220719,20220731,20220726,28351,9,SO62470,34.99,2022-07-19
535,20220720,20220801,20220727,13981,9,SO62471,24.99,2022-07-20
480,20220720,20220801,20220727,13981,9,SO62471,2.29,2022-07-20
484,20220720,20220801,20220727,13981,9,SO62471,7.95,2022-07-20
537,20220720,20220801,20220727,22205,9,SO62472,35.00,2022-07-20
485,20220720,20220801,20220727,22205,9,SO62472,21.98,2022-07-20
473,20220720,20220801,20220727,22205,9,SO62472,63.50,2022-07-20
536,20220720,20220801,20220727,15809,9,SO62473,29.99,2022-07-20
477,20220720,20220801,20220727,24588,9,SO62474,4.99,2022-07-20
225,20220720,20220801,20220727,24588,9,SO62474,8.99,2022-07-20
477,20220720,20220801,20220727,19762,9,SO62475,4.99,2022-07-20
214,20220720,20220801,20220727,19762,9,SO62475,34.99,2022-07-20
481,20220720,20220801,20220727,19762,9,SO62475,8.99,2022-07-20
477,20220720,20220801,20220727,11068,9,SO62476,4.99,2022-07-20
478,20220720,20220801,20220727,11068,9,SO62476,9.99,2022-07-20
529,20220720,20220801,20220727,16162,9,SO62477,3.99,2022-07-20
540,20220720,20220801,20220727,16162,9,SO62477,32.60,2022-07-20
225,20220720,20220801,20220727,17522,9,SO62478,8.99,2022-07-20
529,20220720,20220801,20220727,16633,9,SO62479,3.99,2022-07-20
540,20220720,20220801,20220727,16633,9,SO62479,32.60,2022-07-20
222,20220720,20220801,20220727,16633,9,SO62479,34.99,2022-07-20
361,20220720,20220801,20220727,12255,7,SO62480,2294.99,2022-07-20
478,20220720,20220801,20220727,12255,7,SO62480,9.99,2022-07-20
357,20220720,20220801,20220727,12221,7,SO62481,2319.99,2022-07-20
537,20220720,20220801,20220727,12221,7,SO62481,35.00,2022-07-20
214,20220720,20220801,20220727,12221,7,SO62481,34.99,2022-07-20
363,20220720,20220801,20220727,15920,7,SO62482,2294.99,2022-07-20
222,20220720,20220801,20220727,15920,7,SO62482,34.99,2022-07-20
217,20220720,20220801,20220727,11870,1,SO62483,34.99,2022-07-20
490,20220720,20220801,20220727,11507,6,SO62484,53.99,2022-07-20
529,20220720,20220801,20220727,11197,1,SO62485,3.99,2022-07-20
480,20220720,20220801,20220727,11197,1,SO62485,2.29,2022-07-20
486,20220720,20220801,20220727,11197,1,SO62485,159.00,2022-07-20
529,20220720,20220801,20220727,16149,6,SO62486,3.99,2022-07-20
540,20220720,20220801,20220727,16149,6,SO62486,32.60,2022-07-20
535,20220720,20220801,20220727,20096,6,SO62487,24.99,2022-07-20
463,20220720,20220801,20220727,20096,6,SO62487,24.49,2022-07-20
478,20220720,20220801,20220727,21640,4,SO62488,9.99,2022-07-20
477,20220720,20220801,20220727,21640,4,SO62488,4.99,2022-07-20
487,20220720,20220801,20220727,21640,4,SO62488,54.99,2022-07-20
491,20220720,20220801,20220727,21640,4,SO62488,53.99,2022-07-20
478,20220720,20220801,20220727,12203,6,SO62489,9.99,2022-07-20
477,20220720,20220801,20220727,12203,6,SO62489,4.99,2022-07-20
478,20220720,20220801,20220727,20790,4,SO62490,9.99,2022-07-20
477,20220720,20220801,20220727,20790,4,SO62490,4.99,2022-07-20
476,20220720,20220801,20220727,11500,6,SO62491,69.99,2022-07-20
467,20220720,20220801,20220727,11500,6,SO62491,24.49,2022-07-20
476,20220720,20220801,20220727,18764,4,SO62492,69.99,2022-07-20
528,20220720,20220801,20220727,22353,6,SO62493,4.99,2022-07-20
214,20220720,20220801,20220727,22353,6,SO62493,34.99,2022-07-20
485,20220720,20220801,20220727,18685,6,SO62494,21.98,2022-07-20
471,20220720,20220801,20220727,18685,6,SO62494,63.50,2022-07-20
485,20220720,20220801,20220727,20082,6,SO62495,21.98,2022-07-20
222,20220720,20220801,20220727,20082,6,SO62495,34.99,2022-07-20
528,20220720,20220801,20220727,17087,10,SO62496,4.99,2022-07-20
484,20220720,20220801,20220727,17087,10,SO62496,7.95,2022-07-20
476,20220720,20220801,20220727,15104,7,SO62497,69.99,2022-07-20
539,20220720,20220801,20220727,17088,7,SO62498,24.99,2022-07-20
540,20220720,20220801,20220727,14188,7,SO62499,32.60,2022-07-20
536,20220720,20220801,20220727,20723,8,SO62500,29.99,2022-07-20
528,20220720,20220801,20220727,20723,8,SO62500,4.99,2022-07-20
487,20220720,20220801,20220727,20723,8,SO62500,54.99,2022-07-20
490,20220720,20220801,20220727,20723,8,SO62500,53.99,2022-07-20
536,20220720,20220801,20220727,21518,7,SO62501,29.99,2022-07-20
528,20220720,20220801,20220727,21518,7,SO62501,4.99,2022-07-20
214,20220720,20220801,20220727,21518,7,SO62501,34.99,2022-07-20
237,20220720,20220801,20220727,21518,7,SO62501,49.99,2022-07-20
465,20220720,20220801,20220727,21518,7,SO62501,24.49,2022-07-20
225,20220720,20220801,20220727,21091,8,SO62502,8.99,2022-07-20
477,20220720,20220801,20220727,21091,8,SO62502,4.99,2022-07-20
541,20220720,20220801,20220727,23440,7,SO62503,28.99,2022-07-20
530,20220720,20220801,20220727,23440,7,SO62503,4.99,2022-07-20
529,20220720,20220801,20220727,11566,7,SO62504,3.99,2022-07-20
225,20220720,20220801,20220727,11566,7,SO62504,8.99,2022-07-20
529,20220720,20220801,20220727,27858,8,SO62505,3.99,2022-07-20
538,20220720,20220801,20220727,27858,8,SO62505,21.49,2022-07-20
237,20220720,20220801,20220727,27858,8,SO62505,49.99,2022-07-20
541,20220720,20220801,20220727,26881,7,SO62506,28.99,2022-07-20
530,20220720,20220801,20220727,26881,7,SO62506,4.99,2022-07-20
225,20220720,20220801,20220727,26881,7,SO62506,8.99,2022-07-20
537,20220720,20220801,20220727,12945,6,SO62507,35.00,2022-07-20
528,20220720,20220801,20220727,12945,6,SO62507,4.99,2022-07-20
472,20220720,20220801,20220727,12945,6,SO62507,63.50,2022-07-20
217,20220720,20220801,20220727,12945,6,SO62507,34.99,2022-07-20
485,20220720,20220801,20220727,13293,4,SO62508,21.98,2022-07-20
485,20220720,20220801,20220727,13327,1,SO62509,21.98,2022-07-20
225,20220720,20220801,20220727,13327,1,SO62509,8.99,2022-07-20
374,20220720,20220801,20220727,16751,1,SO62510,2443.35,2022-07-20
479,20220720,20220801,20220727,16751,1,SO62510,8.99,2022-07-20
477,20220720,20220801,20220727,16751,1,SO62510,4.99,2022-07-20
214,20220720,20220801,20220727,16751,1,SO62510,34.99,2022-07-20
353,20220720,20220801,20220727,12096,4,SO62511,2319.99,2022-07-20
480,20220720,20220801,20220727,12096,4,SO62511,2.29,2022-07-20
572,20220720,20220801,20220727,14991,10,SO62512,742.35,2022-07-20
217,20220720,20220801,20220727,14991,10,SO62512,34.99,2022-07-20
566,20220720,20220801,20220727,13261,8,SO62513,742.35,2022-07-20
